Date,Open,High,Low,Close,Adj Close,Volume
2022-06-22,134.789993,137.759995,133.910004,135.350006,134.017380,73409200
2022-06-23,136.820007,138.589996,135.630005,138.270004,136.908600,72433800
2022-06-24,139.899994,141.910004,139.770004,141.660004,140.265213,89116800
2022-06-27,142.699997,143.490005,140.970001,141.660004,140.265213,70207900
2022-06-28,142.130005,143.419998,137.320007,137.440002,136.086777,67083400
2022-06-29,137.460007,140.669998,136.669998,139.229996,137.859131,66242400
2022-06-30,137.250000,138.369995,133.770004,136.720001,135.373856,98964500
2022-07-01,136.039993,139.039993,135.660004,138.929993,137.562088,71051600
2022-07-05,137.770004,141.610001,136.929993,141.559998,140.166199,73353800
2022-07-06,141.350006,144.119995,141.080002,142.919998,141.512817,74064300
2022-07-07,143.289993,146.550003,143.279999,146.350006,144.909073,66253700
2022-07-08,145.259995,147.550003,145.000000,147.039993,145.592239,64547800
2022-07-11,145.669998,146.639999,143.779999,144.869995,143.443634,63141600
2022-07-12,145.759995,148.449997,145.050003,145.860001,144.423859,77588800
2022-07-13,142.990005,146.449997,142.119995,145.490005,144.057510,71185600
2022-07-14,144.080002,148.949997,143.250000,148.470001,147.008163,78140700
2022-07-15,149.779999,150.860001,148.199997,150.169998,148.691437,76259900
2022-07-18,150.740005,151.570007,146.699997,147.070007,145.621979,81420900
2022-07-19,147.919998,151.229996,146.910004,151.000000,149.513260,82982400
2022-07-20,151.119995,153.720001,150.369995,153.039993,151.533188,64823400
2022-07-21,154.500000,155.570007,151.940002,155.350006,153.820435,65086600
2022-07-22,155.389999,156.279999,153.410004,154.089996,152.572830,66675400
2022-07-25,154.009995,155.039993,152.279999,152.949997,151.444061,53623900
2022-07-26,152.259995,153.089996,150.800003,151.600006,150.107361,55138700
2022-07-27,152.580002,157.330002,152.160004,156.789993,155.246262,78620700
2022-07-28,156.979996,157.639999,154.410004,157.350006,155.800751,81378700
2022-07-29,161.240005,163.630005,159.500000,162.509995,160.909927,101786900
2022-08-01,161.009995,163.589996,160.889999,161.509995,159.919769,67829400
2022-08-02,160.100006,162.410004,159.630005,160.009995,158.434540,59907000
2022-08-03,160.839996,166.589996,160.750000,166.130005,164.494308,82507500
2022-08-04,166.009995,167.190002,164.429993,165.809998,164.177444,55474100
2022-08-05,163.210007,165.850006,163.000000,165.350006,163.949417,56697000
2022-08-08,166.369995,167.809998,164.199997,164.869995,163.473450,60276900
2022-08-09,164.020004,165.820007,163.250000,164.919998,163.523010,63135500
2022-08-10,167.679993,169.339996,166.899994,169.240005,167.806473,70170500
2022-08-11,170.059998,170.990005,168.190002,168.490005,167.062805,57149200
2022-08-12,169.820007,172.169998,169.399994,172.100006,170.642212,68039400
2022-08-15,171.520004,173.389999,171.350006,173.190002,171.722977,54091700
2022-08-16,172.779999,173.710007,171.660004,173.029999,171.564316,56377100
2022-08-17,172.770004,176.149994,172.570007,174.550003,173.071457,79542000
2022-08-18,173.750000,174.899994,173.119995,174.149994,172.674850,62290100
2022-08-19,173.029999,173.740005,171.309998,171.520004,170.067123,70346300
2022-08-22,169.690002,169.860001,167.139999,167.570007,166.150620,69026800
2022-08-23,167.080002,168.710007,166.649994,167.229996,165.813461,54147100
2022-08-24,167.320007,168.110001,166.250000,167.529999,166.110916,53841500
2022-08-25,168.779999,170.139999,168.350006,170.029999,168.589752,51218200
2022-08-26,170.570007,171.050003,163.559998,163.619995,162.234039,78961000
2022-08-29,161.149994,162.899994,159.820007,161.380005,160.013016,73314000
2022-08-30,162.130005,162.559998,157.720001,158.910004,157.563950,77906200
2022-08-31,160.309998,160.580002,157.139999,157.220001,155.888245,87991100
2022-09-01,156.639999,158.419998,154.669998,157.960007,156.622009,74229900
2022-09-02,159.750000,160.360001,154.970001,155.809998,154.490189,76957800
2022-09-06,156.470001,157.089996,153.690002,154.529999,153.221024,73714800
2022-09-07,154.820007,156.669998,153.610001,155.960007,154.638931,87449600
2022-09-08,154.639999,156.360001,152.679993,154.460007,153.151657,84923800
2022-09-09,155.470001,157.820007,154.750000,157.369995,156.036987,68028800
2022-09-12,159.589996,164.259995,159.300003,163.429993,162.045624,104956000
2022-09-13,159.899994,160.539993,153.369995,153.839996,152.536880,122656600
2022-09-14,154.789993,157.100006,153.610001,155.309998,153.994431,87965400
2022-09-15,154.649994,155.240005,151.380005,152.369995,151.079330,90481100
2022-09-16,151.210007,151.350006,148.369995,150.699997,149.423477,162278800
2022-09-19,149.309998,154.559998,149.100006,154.479996,153.171463,81474200
2022-09-20,153.399994,158.080002,153.080002,156.899994,155.570953,107689800
2022-09-21,157.339996,158.740005,153.600006,153.720001,152.417892,101696800
2022-09-22,152.380005,154.470001,150.910004,152.740005,151.446213,86652500
2022-09-23,151.190002,151.470001,148.559998,150.429993,149.155762,96029900
2022-09-26,149.660004,153.770004,149.639999,150.770004,149.492905,93339400
2022-09-27,152.740005,154.720001,149.949997,151.759995,150.474503,84442700
2022-09-28,147.639999,150.639999,144.839996,149.839996,148.570755,146691400
2022-09-29,146.100006,146.720001,140.679993,142.479996,141.273117,128138200
2022-09-30,141.279999,143.100006,138.000000,138.199997,137.029343,124925300
2022-10-03,138.210007,143.070007,137.690002,142.449997,141.243362,114311700
2022-10-04,145.029999,146.220001,144.259995,146.100006,144.862442,87830100
2022-10-05,144.070007,147.380005,143.009995,146.399994,145.159897,79471000
2022-10-06,145.809998,147.539993,145.220001,145.429993,144.198105,68402200
2022-10-07,142.539993,143.100006,139.449997,140.089996,138.903351,85925600
2022-10-10,140.419998,141.889999,138.570007,140.419998,139.230545,74899000
2022-10-11,139.899994,141.350006,138.220001,138.979996,137.802750,77033700
2022-10-12,139.130005,140.360001,138.160004,138.339996,137.168182,70433700
2022-10-13,134.990005,143.589996,134.369995,142.990005,141.778809,113224000
2022-10-14,144.309998,144.520004,138.190002,138.380005,137.207840,88598000
2022-10-17,141.070007,142.899994,140.270004,142.410004,141.203720,85250900
2022-10-18,145.490005,146.699997,140.610001,143.750000,142.532364,99136600
2022-10-19,141.690002,144.949997,141.500000,143.860001,142.641418,61758300
2022-10-20,143.020004,145.889999,142.649994,143.389999,142.175400,64522000
2022-10-21,142.869995,147.850006,142.649994,147.270004,146.022537,86548600
2022-10-24,147.190002,150.229996,146.000000,149.449997,148.184067,75981900
2022-10-25,150.089996,152.490005,149.360001,152.339996,151.049606,74732300
2022-10-26,150.960007,151.990005,148.039993,149.350006,148.084915,88194300
2022-10-27,148.070007,149.050003,144.130005,144.800003,143.573471,109180200
2022-10-28,148.199997,157.500000,147.820007,155.740005,154.420807,164762400
2022-10-31,153.160004,154.240005,151.919998,153.339996,152.041122,97943200
2022-11-01,155.080002,155.449997,149.130005,150.649994,149.373917,80379300
2022-11-02,148.949997,152.169998,145.000000,145.029999,143.801514,93604600
2022-11-03,142.059998,142.800003,138.750000,138.880005,137.703629,97918500
2022-11-04,142.089996,142.669998,134.380005,138.380005,137.435455,140814800
2022-11-07,137.110001,139.149994,135.669998,138.919998,137.971756,83374600
2022-11-08,140.410004,141.429993,137.490005,139.500000,138.547806,89908500
2022-11-09,138.500000,138.550003,134.589996,134.869995,133.949402,74917800
2022-11-10,141.240005,146.869995,139.500000,146.869995,145.867508,118854000
2022-11-11,145.820007,150.009995,144.369995,149.699997,148.678192,93979700
2022-11-14,148.970001,150.279999,147.429993,148.279999,147.267868,73374100
2022-11-15,152.220001,153.589996,148.559998,150.039993,149.015869,89868300
2022-11-16,149.130005,149.869995,147.289993,148.789993,147.774384,64218300
2022-11-17,146.429993,151.479996,146.149994,150.720001,149.691238,80389400
2022-11-18,152.309998,152.699997,149.970001,151.289993,150.257309,74829600
2022-11-21,150.160004,150.369995,147.720001,148.009995,146.999710,58724100
2022-11-22,148.130005,150.419998,146.929993,150.179993,149.154892,51804100
2022-11-23,149.449997,151.830002,149.339996,151.070007,150.038849,58301400
2022-11-25,148.309998,148.880005,147.119995,148.110001,147.099030,35195900
2022-11-28,145.139999,146.639999,143.380005,144.220001,143.235596,69246000
2022-11-29,144.289993,144.809998,140.350006,141.169998,140.206421,83763800
2022-11-30,141.399994,148.720001,140.550003,148.029999,147.019562,111380900
2022-12-01,148.210007,149.130005,146.610001,148.309998,147.297668,71250400
2022-12-02,145.960007,148.000000,145.649994,147.809998,146.801086,65447400
2022-12-05,147.770004,150.919998,145.770004,146.630005,145.629150,68826400
2022-12-06,147.070007,147.300003,141.919998,142.910004,141.934525,64727200
2022-12-07,142.190002,143.369995,140.000000,140.940002,139.977982,69721100
2022-12-08,142.360001,143.520004,141.100006,142.649994,141.676300,62128300
2022-12-09,142.339996,145.570007,140.899994,142.160004,141.189651,76097000
2022-12-12,142.699997,144.500000,141.059998,144.490005,143.503754,70462700
2022-12-13,149.500000,149.970001,144.240005,145.470001,144.477066,93886200
2022-12-14,145.350006,146.660004,141.160004,143.210007,142.232483,82291200
2022-12-15,141.110001,141.800003,136.029999,136.500000,135.568283,98931900
2022-12-16,136.690002,137.649994,133.729996,134.509995,133.591858,160156900
2022-12-19,135.110001,135.199997,131.320007,132.369995,131.466461,79592600
2022-12-20,131.389999,133.250000,129.889999,132.300003,131.396942,77432800
2022-12-21,132.979996,136.809998,132.750000,135.449997,134.525452,85928000
2022-12-22,134.350006,134.559998,130.300003,132.229996,131.327438,77852100
2022-12-23,130.919998,132.419998,129.639999,131.860001,130.959946,63814900
2022-12-27,131.380005,131.410004,128.720001,130.029999,129.142456,69007800
2022-12-28,129.669998,131.029999,125.870003,126.040001,125.179680,85438400
2022-12-29,127.989998,130.479996,127.730003,129.610001,128.725327,75703700
2022-12-30,128.410004,129.949997,127.430000,129.929993,129.043121,77034200
2023-01-03,130.279999,130.899994,124.169998,125.070000,124.216301,112117500
2023-01-04,126.889999,128.660004,125.080002,126.360001,125.497498,89113600
2023-01-05,127.129997,127.769997,124.760002,125.019997,124.166641,80962700
2023-01-06,126.010002,130.289993,124.889999,129.619995,128.735245,87754700
2023-01-09,130.470001,133.410004,129.889999,130.149994,129.261627,70790800
2023-01-10,130.259995,131.259995,128.119995,130.729996,129.837662,63896200
2023-01-11,131.250000,133.509995,130.460007,133.490005,132.578827,69458900
2023-01-12,133.880005,134.259995,131.440002,133.410004,132.499374,71379600
2023-01-13,132.029999,134.919998,131.660004,134.759995,133.840149,57809700
2023-01-17,134.830002,137.289993,134.130005,135.940002,135.012115,63646600
2023-01-18,136.820007,138.610001,135.029999,135.210007,134.287109,69672800
2023-01-19,134.080002,136.250000,133.770004,135.270004,134.346695,58280400
2023-01-20,135.279999,138.020004,134.220001,137.869995,136.928925,80223600
2023-01-23,138.119995,143.320007,137.899994,141.110001,140.146820,81760300
2023-01-24,140.309998,143.160004,140.300003,142.529999,141.557114,66435100
2023-01-25,140.889999,142.429993,138.809998,141.860001,140.891708,65799300
2023-01-26,143.169998,144.250000,141.899994,143.960007,142.977371,54105100
2023-01-27,143.160004,147.229996,143.080002,145.929993,144.933899,70555800
2023-01-30,144.960007,145.550003,142.850006,143.000000,142.023926,64015300
2023-01-31,142.699997,144.339996,142.279999,144.289993,143.305099,65874500
2023-02-01,143.970001,146.610001,141.320007,145.429993,144.437317,77663600
2023-02-02,148.899994,151.179993,148.169998,150.820007,149.790558,118339000
2023-02-03,148.029999,157.380005,147.830002,154.500000,153.445404,154357300
2023-02-06,152.570007,153.100006,150.779999,151.729996,150.694321,69858300
2023-02-07,150.639999,155.229996,150.639999,154.649994,153.594391,83322600
2023-02-08,153.880005,154.580002,151.169998,151.919998,150.883026,64120100
2023-02-09,153.779999,154.330002,150.419998,150.869995,149.840179,56007100
2023-02-10,149.460007,151.339996,149.220001,151.009995,150.208237,57450700
2023-02-13,150.949997,154.259995,150.919998,153.850006,153.033157,62199000
2023-02-14,152.119995,153.770004,150.860001,153.199997,152.386597,61707600
2023-02-15,153.110001,155.500000,152.880005,155.330002,154.505295,65573800
2023-02-16,153.509995,156.330002,153.350006,153.710007,152.893906,68167900
2023-02-17,152.350006,153.000000,150.850006,152.550003,151.740067,59144100
2023-02-21,150.199997,151.300003,148.410004,148.479996,147.691666,58867200
2023-02-22,148.869995,149.949997,147.160004,148.910004,148.119370,51011300
2023-02-23,150.089996,150.339996,147.240005,149.399994,148.606766,48394200
2023-02-24,147.110001,147.190002,145.720001,146.710007,145.931061,55469600
2023-02-27,147.710007,149.169998,147.449997,147.919998,147.134628,44998500
2023-02-28,147.050003,149.080002,146.830002,147.410004,146.627350,50547000
2023-03-01,146.830002,147.229996,145.009995,145.309998,144.538513,55479000
2023-03-02,144.380005,146.710007,143.899994,145.910004,145.135315,52238100
2023-03-03,148.039993,151.110001,147.330002,151.029999,150.228119,70732300
2023-03-06,153.789993,156.300003,153.460007,153.830002,153.013275,87558000
2023-03-07,153.699997,154.029999,151.130005,151.600006,150.795120,56182000
2023-03-08,152.809998,153.470001,151.830002,152.869995,152.058365,47204800
2023-03-09,153.559998,154.539993,150.229996,150.589996,149.790466,53833600
2023-03-10,150.210007,150.940002,147.610001,148.500000,147.711578,68572400
2023-03-13,147.809998,153.139999,147.699997,150.470001,149.671112,84457100
2023-03-14,151.279999,153.399994,150.100006,152.589996,151.779831,73695900
2023-03-15,151.190002,153.250000,149.919998,152.990005,152.177734,77167900
2023-03-16,152.160004,156.460007,151.639999,155.850006,155.022537,76161100
2023-03-17,156.080002,156.740005,154.279999,155.000000,154.177048,98944600
2023-03-20,155.070007,157.820007,154.149994,157.399994,156.564301,73641400
2023-03-21,157.320007,159.399994,156.539993,159.279999,158.434326,73938300
2023-03-22,159.300003,162.139999,157.809998,157.830002,156.992020,75701800
2023-03-23,158.830002,161.550003,157.679993,158.929993,158.086182,67622100
2023-03-24,158.860001,160.339996,157.850006,160.250000,159.399170,59196500
2023-03-27,159.940002,160.770004,157.869995,158.279999,157.439636,52390300
2023-03-28,157.970001,158.490005,155.979996,157.649994,156.812973,45992200
2023-03-29,159.369995,161.050003,159.350006,160.770004,159.916428,51305700
2023-03-30,161.529999,162.470001,161.270004,162.360001,161.497971,49501700
2023-03-31,162.440002,165.000000,161.910004,164.899994,164.024475,68749800
2023-04-03,164.270004,166.289993,164.220001,166.169998,165.287735,56976200
2023-04-04,166.600006,166.839996,165.110001,165.630005,164.750610,46278300
2023-04-05,164.740005,165.050003,161.800003,163.759995,162.890533,51511700
2023-04-06,162.429993,164.960007,162.000000,164.660004,163.785767,45390100
2023-04-10,161.419998,162.029999,160.080002,162.029999,161.169739,47716900
2023-04-11,162.350006,162.360001,160.509995,160.800003,159.946259,47644200
2023-04-12,161.220001,162.059998,159.779999,160.100006,159.249985,50133100
2023-04-13,161.630005,165.800003,161.419998,165.559998,164.680969,68445600
2023-04-14,164.589996,166.320007,163.820007,165.210007,164.332840,49386500
2023-04-17,165.089996,165.389999,164.029999,165.229996,164.352737,41516200
2023-04-18,166.100006,167.410004,165.649994,166.470001,165.586151,49923000
2023-04-19,165.800003,168.160004,165.539993,167.630005,166.740005,47720200
2023-04-20,166.089996,167.869995,165.559998,166.649994,165.765198,52456400
2023-04-21,165.050003,166.449997,164.490005,165.020004,164.143860,58337300
2023-04-24,165.000000,165.600006,163.889999,165.330002,164.452194,41949600
2023-04-25,165.190002,166.309998,163.729996,163.770004,162.900482,48714100
2023-04-26,163.059998,165.279999,162.800003,163.759995,162.890533,45498800
2023-04-27,165.190002,168.559998,165.190002,168.410004,167.515854,64902300
2023-04-28,168.490005,169.850006,167.880005,169.679993,168.779114,55209200
2023-05-01,169.279999,170.449997,168.639999,169.589996,168.689575,52472900
2023-05-02,170.089996,170.350006,167.539993,168.539993,167.645157,48425700
2023-05-03,169.500000,170.919998,167.160004,167.449997,166.560959,65136000
2023-05-04,164.889999,167.039993,164.309998,165.789993,164.909760,81235400
2023-05-05,170.979996,174.300003,170.759995,173.570007,172.648468,113316400
2023-05-08,172.479996,173.850006,172.110001,173.500000,172.578827,55962800
2023-05-09,173.050003,173.539993,171.600006,171.770004,170.858017,45326900
2023-05-10,173.020004,174.029999,171.899994,173.559998,172.638504,53724500
2023-05-11,173.850006,174.589996,172.169998,173.750000,172.827499,49514700
2023-05-12,173.619995,174.059998,171.000000,172.570007,171.891190,45497800
2023-05-15,173.160004,173.210007,171.470001,172.070007,171.393173,37266700
2023-05-16,171.990005,173.139999,171.800003,172.070007,171.393173,42110300
2023-05-17,171.710007,172.929993,170.419998,172.690002,172.010727,57951600
2023-05-18,173.000000,175.240005,172.580002,175.050003,174.361450,65496700
2023-05-19,176.389999,176.389999,174.940002,175.160004,174.471008,55772400
2023-05-22,173.979996,174.710007,173.449997,174.199997,173.514786,43570900
2023-05-23,173.130005,173.380005,171.279999,171.559998,170.885178,50747300
2023-05-24,171.089996,172.419998,170.520004,171.839996,171.164063,45143500
2023-05-25,172.410004,173.899994,171.690002,172.990005,172.309540,56058300
2023-05-26,173.320007,175.770004,173.110001,175.429993,174.739944,54835000
2023-05-30,176.960007,178.990005,176.570007,177.300003,176.602585,55964400
2023-05-31,177.330002,179.350006,176.759995,177.250000,176.552780,99625300
2023-06-01,177.699997,180.119995,176.929993,180.089996,179.381607,68901800
2023-06-02,181.029999,181.779999,179.259995,180.949997,180.238235,61945900
2023-06-05,182.630005,184.949997,178.039993,179.580002,178.873627,121946500
2023-06-06,179.970001,180.119995,177.429993,179.210007,178.505096,64848400
2023-06-07,178.440002,181.210007,177.320007,177.820007,177.120544,61944600
2023-06-08,177.899994,180.839996,177.460007,180.570007,179.859726,50214900
2023-06-09,181.500000,182.229996,180.630005,180.960007,180.248199,48870700
2023-06-12,181.270004,183.889999,180.970001,183.789993,183.067062,54274900
2023-06-13,182.800003,184.149994,182.440002,183.309998,182.588943,54929100
2023-06-14,183.369995,184.389999,182.020004,183.949997,183.226425,57462900
2023-06-15,183.960007,186.520004,183.779999,186.009995,185.278320,65433200
2023-06-16,186.729996,186.990005,184.270004,184.919998,184.192612,101235600
2023-06-20,184.410004,186.100006,184.410004,185.009995,184.282257,49799100
2023-06-21,184.899994,185.410004,182.589996,183.960007,183.236389,49515700
2023-06-22,183.740005,187.050003,183.669998,187.000000,186.264435,51245300
2023-06-23,185.550003,187.559998,185.009995,186.679993,185.945679,53079300
2023-06-26,186.830002,188.050003,185.229996,185.270004,184.541245,48088700
2023-06-27,185.889999,188.389999,185.669998,188.059998,187.320251,50730800
2023-06-28,187.929993,189.899994,187.600006,189.250000,188.505569,51216800
2023-06-29,189.080002,190.070007,188.940002,189.589996,188.844238,46347300
2023-06-30,191.630005,194.479996,191.259995,193.970001,193.207016,85069600
2023-07-03,193.779999,193.880005,191.759995,192.460007,191.702972,31458200
2023-07-05,191.570007,192.979996,190.619995,191.330002,190.577408,46920300
2023-07-06,189.839996,192.020004,189.199997,191.809998,191.055511,45094300
2023-07-07,191.410004,192.669998,190.240005,190.679993,189.929947,46778000
2023-07-10,189.259995,189.990005,187.039993,188.610001,187.868103,59922200
2023-07-11,189.160004,189.300003,186.600006,188.080002,187.340195,46638100
2023-07-12,189.679993,191.699997,188.470001,189.770004,189.023544,60750200
2023-07-13,190.500000,191.190002,189.779999,190.539993,189.790497,41342300
2023-07-14,190.229996,191.179993,189.630005,190.690002,189.939926,41573900
2023-07-17,191.899994,194.320007,191.809998,193.990005,193.226944,50520200
2023-07-18,193.350006,194.330002,192.419998,193.729996,192.967957,48353800
2023-07-19,193.100006,198.229996,192.649994,195.100006,194.332565,80507300
2023-07-20,195.089996,196.470001,192.500000,193.130005,192.370331,59581200
2023-07-21,194.100006,194.970001,191.229996,191.940002,191.185013,71917800
2023-07-24,193.410004,194.910004,192.250000,192.750000,191.991806,45377800
2023-07-25,193.330002,194.440002,192.919998,193.619995,192.858398,37283200
2023-07-26,193.669998,195.639999,193.320007,194.500000,193.734924,47471900
2023-07-27,196.020004,197.199997,192.550003,193.220001,192.459961,47460200
2023-07-28,194.669998,196.630005,194.139999,195.830002,195.059708,48291400
2023-07-31,196.059998,196.490005,195.259995,196.449997,195.677261,38824100
2023-08-01,196.240005,196.729996,195.279999,195.610001,194.840561,35175100
2023-08-02,195.039993,195.179993,191.850006,192.580002,191.822479,50389300
2023-08-03,191.570007,192.369995,190.690002,191.169998,190.418030,61235200
2023-08-04,185.520004,187.380005,181.919998,181.990005,181.274155,115799700
2023-08-07,182.130005,183.130005,177.350006,178.850006,178.146500,97576100
2023-08-08,179.690002,180.270004,177.580002,179.800003,179.092743,67823000
2023-08-09,180.869995,180.929993,177.009995,178.190002,177.489105,60378500
2023-08-10,179.479996,180.750000,177.600006,177.970001,177.269943,54686900
2023-08-11,177.320007,178.619995,176.550003,177.789993,177.329788,51988100
2023-08-14,177.970001,179.690002,177.309998,179.460007,178.995499,43675600
2023-08-15,178.880005,179.479996,177.050003,177.449997,176.990677,43622600
2023-08-16,177.130005,178.539993,176.500000,176.570007,176.112961,46964900
2023-08-17,177.139999,177.509995,173.479996,174.000000,173.549622,66062900
2023-08-18,172.300003,175.100006,171.960007,174.490005,174.038361,61114200
2023-08-21,175.070007,176.130005,173.740005,175.839996,175.384842,46311900
2023-08-22,177.059998,177.679993,176.250000,177.229996,176.771255,42084200
2023-08-23,178.520004,181.550003,178.330002,181.119995,180.651184,52722800
2023-08-24,180.669998,181.100006,176.009995,176.380005,175.923462,54945800
2023-08-25,177.380005,179.149994,175.820007,178.610001,178.147690,51449600
2023-08-28,180.089996,180.589996,178.550003,180.190002,179.723602,43820700
2023-08-29,179.699997,184.899994,179.500000,184.119995,183.643402,53003900
2023-08-30,184.940002,187.850006,184.740005,187.649994,187.164276,60813900
2023-08-31,187.839996,189.119995,187.479996,187.869995,187.383698,60794500
2023-09-01,189.490005,189.919998,188.279999,189.460007,188.969589,45732600
2023-09-05,188.279999,189.979996,187.610001,189.699997,189.208969,45280000
2023-09-06,188.399994,188.850006,181.470001,182.910004,182.436539,81755800
2023-09-07,175.179993,178.210007,173.539993,177.559998,177.100388,112488800
2023-09-08,178.350006,180.240005,177.789993,178.179993,177.718781,65551300
2023-09-11,180.070007,180.300003,177.339996,179.360001,178.895737,58953100
2023-09-12,179.490005,180.130005,174.820007,176.300003,175.843674,90370200
2023-09-13,176.509995,177.300003,173.979996,174.210007,173.759079,84267900
2023-09-14,174.000000,176.100006,173.580002,175.740005,175.285110,60895800
2023-09-15,176.479996,176.500000,173.820007,175.009995,174.556992,109205100
2023-09-18,176.479996,179.380005,176.169998,177.970001,177.509338,67257600
2023-09-19,177.520004,179.630005,177.130005,179.070007,178.606491,51826900
2023-09-20,179.259995,179.699997,175.399994,175.490005,175.035751,58436200
2023-09-21,174.550003,176.300003,173.860001,173.929993,173.479782,63047900
2023-09-22,174.669998,177.080002,174.050003,174.789993,174.337570,56725400
2023-09-25,174.199997,176.970001,174.149994,176.080002,175.624237,46172700
2023-09-26,174.820007,175.199997,171.660004,171.960007,171.514893,64588900
2023-09-27,172.619995,173.039993,169.050003,170.429993,169.988846,66921800
2023-09-28,169.339996,172.029999,167.619995,170.690002,170.248184,56294400
2023-09-29,172.020004,173.070007,170.339996,171.210007,170.766846,51814200
2023-10-02,171.220001,174.300003,170.929993,173.750000,173.300247,52164500
2023-10-03,172.259995,173.630005,170.820007,172.399994,171.953735,49594600
2023-10-04,171.089996,174.210007,170.970001,173.660004,173.210495,53020300
2023-10-05,173.789993,175.449997,172.679993,174.910004,174.457260,48527900
2023-10-06,173.800003,177.990005,173.179993,177.490005,177.030579,57224100
2023-10-09,176.809998,179.050003,175.800003,178.990005,178.526703,42390800
2023-10-10,178.100006,179.720001,177.949997,178.389999,177.928253,43698000
2023-10-11,178.199997,179.850006,177.600006,179.800003,179.334595,47551100
2023-10-12,180.070007,182.339996,179.039993,180.710007,180.242249,56743100
2023-10-13,181.419998,181.929993,178.139999,178.850006,178.387070,51427100
2023-10-16,176.750000,179.080002,176.509995,178.720001,178.257385,52517000
2023-10-17,176.649994,178.419998,174.800003,177.149994,176.691452,57549400
2023-10-18,175.580002,177.580002,175.110001,175.839996,175.384842,54764400
2023-10-19,176.039993,177.839996,175.190002,175.460007,175.005844,59302900
2023-10-20,175.309998,175.419998,172.639999,172.880005,172.432510,64189300
2023-10-23,170.910004,174.009995,169.929993,173.000000,172.552200,55980100
2023-10-24,173.050003,173.669998,171.449997,173.440002,172.991058,43816600
2023-10-25,171.880005,173.059998,170.649994,171.100006,170.657120,57157000
2023-10-26,170.369995,171.380005,165.669998,166.889999,166.458008,70625300
2023-10-27,166.910004,168.960007,166.830002,168.220001,167.784561,58499100
2023-10-30,169.020004,171.169998,168.869995,170.289993,169.849197,51131000
2023-10-31,169.350006,170.899994,167.899994,170.770004,170.327972,44846000
2023-11-01,171.000000,174.229996,170.119995,173.970001,173.519684,56934900
2023-11-02,175.520004,177.779999,175.460007,177.570007,177.110367,77334800
2023-11-03,174.240005,176.820007,173.350006,176.649994,176.192734,79763700
2023-11-06,176.380005,179.429993,176.210007,179.229996,178.766068,63841300
2023-11-07,179.179993,182.440002,178.970001,181.820007,181.349365,70530000
2023-11-08,182.350006,183.449997,181.589996,182.889999,182.416595,49340300
2023-11-09,182.960007,184.119995,181.809998,182.410004,181.937836,53763500
2023-11-10,183.970001,186.570007,183.529999,186.399994,186.162445,66133400
2023-11-13,185.820007,186.029999,184.210007,184.800003,184.564499,43627500
2023-11-14,187.699997,188.110001,186.300003,187.440002,187.201126,60108400
2023-11-15,187.850006,189.500000,187.779999,188.009995,187.770386,53790500
2023-11-16,189.570007,190.960007,188.649994,189.710007,189.468246,54412900
2023-11-17,190.250000,190.380005,188.570007,189.690002,189.448257,50922700
2023-11-20,189.889999,191.910004,189.880005,191.449997,191.206009,46505100
2023-11-21,191.410004,191.520004,189.740005,190.639999,190.397049,38134500
2023-11-22,191.490005,192.929993,190.830002,191.309998,191.066193,39617700
2023-11-24,190.869995,190.899994,189.250000,189.970001,189.727905,24048300
2023-11-27,189.919998,190.669998,188.899994,189.789993,189.548126,40552600
2023-11-28,189.779999,191.080002,189.399994,190.399994,190.157349,38415400
2023-11-29,190.899994,192.089996,188.970001,189.369995,189.128662,43014200
2023-11-30,189.839996,190.320007,188.190002,189.949997,189.707916,48794400
2023-12-01,190.330002,191.559998,189.229996,191.240005,190.996292,45679300
2023-12-04,189.979996,190.050003,187.449997,189.429993,189.188583,43389500
2023-12-05,190.210007,194.399994,190.179993,193.419998,193.173508,66628400
2023-12-06,194.449997,194.759995,192.110001,192.320007,192.074921,41089700
2023-12-07,193.630005,195.000000,193.589996,194.270004,194.022430,47477700
2023-12-08,194.199997,195.990005,193.669998,195.710007,195.460587,53377300
2023-12-11,193.110001,193.490005,191.419998,193.179993,192.933807,60943700
2023-12-12,193.080002,194.720001,191.720001,194.710007,194.461868,52696900
2023-12-13,195.089996,198.000000,194.850006,197.960007,197.707718,70404200
2023-12-14,198.020004,199.619995,196.160004,198.110001,197.857529,66831600
2023-12-15,197.529999,198.399994,197.000000,197.570007,197.318222,128256700
2023-12-18,196.089996,196.630005,194.389999,195.889999,195.640350,55751900
2023-12-19,196.160004,196.949997,195.889999,196.940002,196.689026,40714100
2023-12-20,196.899994,197.679993,194.830002,194.830002,194.581711,52242800
2023-12-21,196.100006,197.080002,193.500000,194.679993,194.431885,46482500
2023-12-22,195.179993,195.410004,192.970001,193.600006,193.353287,37122800
2023-12-26,193.610001,193.889999,192.830002,193.050003,192.803986,28919300
2023-12-27,192.490005,193.500000,191.089996,193.149994,192.903839,48087700
2023-12-28,194.139999,194.660004,193.169998,193.580002,193.333298,34049900
2023-12-29,193.899994,194.399994,191.729996,192.529999,192.284637,42628800
2024-01-02,187.149994,188.440002,183.889999,185.639999,185.403412,82488700
2024-01-03,184.220001,185.880005,183.429993,184.250000,184.015198,58414500
2024-01-04,182.149994,183.089996,180.880005,181.910004,181.678177,71983600
2024-01-05,181.990005,182.759995,180.169998,181.179993,180.949097,62303300
